TIME,ECG,ECG_Filtered
285759200,3.37732,-0.09443
285788328,3.31378,-0.05900
285817436,2.77615,0.09843
285845520,2.46334,0.40805
285873596,2.40469,0.36038
285901676,2.58553,0.10708
285929756,2.94233,-0.13877
285958880,3.37732,-0.26392
285988008,3.66080,-0.28996
286017124,3.75367,-0.16537
286046248,3.80254,0.04675
286074320,3.82698,0.15478
286102396,3.57282,0.07561
286130476,3.25024,0.09523
286158556,2.86901,0.07609
286186648,2.49267,0.04204
286214720,2.26295,0.02786
286242800,2.42424,0.04321
286270876,2.75171,-0.09058
286299996,3.15738,-0.16938
286329116,4.02737,-0.01934
286358240,3.10850,-0.60349
286387368,3.50929,0.46241
286415440,3.66569,0.26902
286443516,3.58260,0.02087
286471600,3.54350,0.01545
286499680,3.55816,0.01206
286527756,3.65103,-0.00872
286556876,3.63636,-0.08974
286586004,3.35288,-0.13275
286615124,3.11828,0.02412
286642180,3.03519,0.11596
286671280,3.04008,0.06340
286699360,3.03030,-0.03751
286728476,3.00098,-0.06964
286757600,2.96188,-0.04436
286786728,2.82991,-0.03115
286815840,2.88856,0.08185
286843924,3.02053,0.05191
286872000,3.00098,-0.06165
286901124,3.01075,-0.01793
286930252,3.00587,0.00605
286958328,2.92278,-0.00285
286987452,2.80059,0.01324
287015524,2.72727,0.04501
287043616,2.65885,0.01973
287071684,2.58065,-0.01230
287100800,1.94526,-0.17943
287129928,1.56403,0.10493
287158000,1.78886,0.27890
287186088,1.98436,-0.03041
287215200,3.48485,0.19364
287243284,2.19941,-1.05971
287272396,2.50244,0.31984
287300476,2.57087,0.28286
287328556,2.63930,0.14774
287356636,2.85924,0.07666
287384724,3.06452,-0.04729
287413836,3.25024,-0.09079
287442968,3.49951,-0.04515
287472080,3.82209,-0.00681
287501196,3.83187,-0.10364
287530316,3.66569,-0.03100
287559436,3.55816,0.11607
287587524,3.47996,0.11904
287615600,3.34311,0.02557
287643688,3.22581,-0.01272
287672800,3.07918,-0.04756
287701924,2.93255,-0.04118
287731040,2.80547,-0.01961
287760164,2.72239,0.00045
287788240,2.69306,0.00662
287816320,2.64418,-0.01901
287845448,2.61486,-0.00688
287874564,2.58553,0.00075
287902644,2.62463,0.02728
287930720,2.38025,-0.07504
287959840,2.20430,0.03910
287987920,2.14565,0.09369
288016004,1.91593,-0.02461
288045124,2.79081,0.30069
288073196,1.22190,-0.79142
288102320,1.49071,0.46818
288130396,1.60313,0.20051
288158480,1.73509,-0.04885
288187596,1.65689,-0.19701
288216716,1.63734,-0.06949
288245844,1.73021,0.04512
288273920,1.74976,0.01430
288302004,1.66667,-0.00725
288331124,1.48583,0.00670
288359200,1.61290,0.14048
288387280,1.79863,0.03900
288415360,1.96970,-0.06843
288444488,2.17986,-0.07024
288473596,2.35582,-0.05839
288502716,2.44868,-0.03359
288531836,2.53177,0.02909
288559916,2.53177,0.03280
288587992,2.50244,0.04439
288616072,2.45846,0.03807
288644160,2.29228,-0.01556
288673276,2.16520,0.01704
288701356,2.18964,0.04858
288729440,2.18475,-0.03576
288758560,1.99902,-0.11027
288787676,1.99413,0.02617
288815760,1.99902,0.01899
288843840,2.29717,0.07854
288871920,2.57576,-0.04240
288901036,1.67155,-0.41063
288930160,1.90127,0.38737
288958240,1.96481,0.15169
288986324,2.11144,-0.00089
289015440,2.17498,-0.11622
289044564,2.25806,-0.07911
289073684,2.43891,-0.00027
289102800,2.37048,-0.07043
289131916,2.09677,-0.03449
289161036,1.91105,0.11457
289189116,1.89638,0.15101
289217200,1.94526,0.03956
289245288,1.92571,-0.08719
289274400,1.91593,-0.08246
289303520,1.95992,-0.02906
289332640,2.03812,-0.00224
289361756,2.03324,-0.02475
289390880,2.09189,0.02980
289418964,2.09189,0.00976
289447044,2.10655,0.02301
289475120,2.07234,0.00369
289503196,2.09677,0.02732
289531280,2.15543,0.01358
289559356,2.14565,-0.03618
289588480,1.98925,-0.06086
289617600,1.95992,0.04908
289645692,2.00880,0.05481
289673760,1.93060,-0.04233
289702880,2.90811,0.27572
289730960,1.42717,-0.79200
289760084,1.71554,0.47119
289788160,1.80352,0.22014
289816240,1.86217,-0.02482
289845364,1.87683,-0.11743
289874476,1.73021,-0.12876
289903604,1.62268,-0.00063
289932716,1.18280,-0.04458
289961836,0.73314,0.07434
289989920,0.24927,0.09850
290018000,0.10753,0.16369
290046084,0.16129,0.03364
290074156,0.24438,-0.13057
290103276,0.32258,-0.16600
290132396,0.42522,-0.08990
290161512,0.70381,0.03978
290189592,1.20723,0.09251
290217676,1.52004,-0.05457
290246804,1.72532,-0.04553
290275920,1.82307,0.01509
290302980,1.98925,0.10824
290332080,1.88172,0.00183
290360152,0.88465,-0.20588
290389280,0.00978,0.16304
290417320,0.00000,0.46819
290445412,0.00000,0.02458
290473480,0.00000,-0.25931
290502600,0.00000,-0.27656
290531724,0.00000,-0.15378
290560840,0.00000,-0.01656
290589964,0.00000,0.07094
290618044,0.00000,0.09796
290646124,0.00000,0.08209
290674196,0.00000,0.04771
290702284,0.00000,0.01397
290730360,0.00000,-0.00912
290759516,0.21017,0.04007
290787588,2.39492,0.52055
290815680,3.68524,-0.50243
290844804,4.41838,-0.62049
290873920,4.98045,-0.13595
290903052,4.99511,0.11879
290931124,4.99511,0.40605
290959200,4.96579,0.37148
290987276,4.64809,0.09392
291015356,3.90518,-0.12168
291044480,2.29228,-0.28238
291073596,0.33236,-0.03117
291102680,0.00000,0.66693
291130760,0.00000,0.11186
291158836,0.00000,-0.43111
291187960,0.00000,-0.49181
291217084,0.00000,-0.26570
291246212,0.00000,-0.00262
291275320,0.00000,0.16286
291303400,0.00000,0.20710
291331516,0.20528,0.22447
291359592,2.76149,0.73851
291387672,2.96188,-0.91508
291416792,2.53177,-0.61981
291445920,4.38905,0.82591
291473996,3.57771,-0.48369
291503124,3.75855,0.31982
291531200,2.94721,0.00926
291559276,2.33627,0.22083
291587356,1.66178,0.12779
291615436,1.02151,0.00372
291643524,0.61095,-0.04440
291672640,0.74780,-0.01391
291701756,1.13881,-0.15771
291730880,1.60802,-0.24587
291759996,1.79374,-0.26760
291789128,1.81818,-0.05739
291818236,1.84262,0.17756
291846324,1.67644,0.18480
291874396,1.68133,0.23860
291902480,1.66178,0.09252
291930556,1.65689,-0.02081
291959676,1.85239,-0.02486
291988804,2.19453,-0.06418
292017920,2.90323,-0.02160
292047044,3.70479,-0.10806
292076152,4.49169,-0.13860
292105280,4.98534,-0.14536
292134392,5.00000,-0.07899
292163512,5.00000,0.19696
292191592,5.00000,0.26374
292219680,4.99511,0.16051
292247756,4.98534,0.01994
292275832,5.00000,-0.06828
292304960,5.00000,-0.11417
292334080,4.98045,-0.10284
292363204,4.98045,-0.04815
292392320,4.20821,-0.23016
292421444,4.30108,0.32789
292449520,4.17889,0.07705
292477600,4.05181,-0.03829
292506724,3.94428,-0.05384
292535836,3.83187,-0.04285
292564956,3.80254,0.00656
292593036,3.62170,-0.04604
292622156,3.32356,-0.02508
292651276,3.03030,0.05177
292679356,3.02542,0.14738
292707444,3.01075,0.00780
292735520,3.09873,-0.04166
292764636,3.10362,-0.10427
292793756,3.02542,-0.07721
292822880,3.02053,0.03225
292850960,2.90811,0.01795
292879040,2.89345,0.07169
292907132,2.62952,-0.03707
292936244,2.28739,-0.00310
292965360,2.05279,0.08063
292993440,1.87683,0.05187
293021524,1.75464,-0.00717
293050640,1.67644,-0.04795
293079764,1.91593,0.02380
293107844,2.24340,-0.04937
293136956,2.64418,-0.07815
293166076,1.99413,-0.36806
293195196,0.31769,-0.21187
293224320,0.10264,0.80855
293252360,0.00000,0.40577
293280440,0.00000,-0.07696
293309600,0.12708,-0.28283
293338716,1.63734,0.08911
293366804,2.68328,-0.43424
293395916,3.51417,-0.39094
293425040,3.98338,-0.13584
293454156,3.06452,-0.15307
293483276,2.06745,0.45778
293511364,2.05767,0.89606
293539440,2.97165,0.53835
293567520,3.99316,-0.27984
293596636,4.88270,-0.66788
293625760,4.99511,-0.71361
293654872,5.00000,-0.12540
293683996,4.99511,0.28995
293712076,4.84848,0.32625
293740152,4.71163,0.25586
293768240,4.63343,0.12191
293796312,4.29130,-0.10892
293825432,4.13490,-0.03784
293854560,4.26197,0.01054
293882636,4.25709,-0.14413
293911756,4.40371,-0.07502
293940876,4.34995,-0.11132
293970004,4.13978,-0.04200
293999116,4.20821,0.16759
294027200,4.29130,0.10006
294055280,4.98045,0.18140
294083356,4.08602,-0.53610
294112480,4.21799,0.25036
294140560,4.43304,0.20302
294168644,4.43304,-0.06331
294197760,4.41838,-0.08429
294226880,4.34995,-0.05236
294256004,4.30108,0.01079
294284084,4.27664,0.03378
294312160,4.10557,-0.02472
294341280,3.69990,-0.05336
294370408,3.27957,0.04626
294398476,3.02542,0.12584
294426560,2.77126,0.03046
294454636,2.55621,-0.03386
294483756,2.25806,-0.09201
294512876,2.21896,0.02348
294540960,2.19453,-0.02468
294570084,1.92082,-0.11924
294599200,1.36364,-0.08544
294628316,1.15347,0.19308
294656396,1.52493,0.27815
294684476,2.16031,0.02663
294712556,2.65396,-0.25890
294741676,2.24829,-0.46428
294770804,0.84066,-0.26236
294799920,0.10753,0.56651
294828000,0.10264,0.66320
294856076,0.23460,0.10415
294884160,1.59335,0.04449
294912232,1.06549,-1.00867
294941356,1.55914,-0.06771
294970484,1.69110,0.01362
294998556,1.66667,0.10493
295026636,1.95992,0.28599
295054716,2.54643,0.22457
295082796,2.89345,-0.09276
295111912,2.67840,-0.27254
295141036,3.04008,0.15803
295169120,3.49951,0.10944
295197196,3.86608,-0.06331
295226316,3.94428,-0.16467
295255436,3.72434,-0.10344
295284556,3.64614,0.13603
295312636,3.62170,0.14925
295340716,3.78299,0.10027
295368804,3.78788,-0.09457
295397916,3.59238,-0.15257
295427040,3.24536,-0.07349
295456160,3.18671,0.13830
295484240,3.25513,0.09797
295512320,3.34311,-0.02555
295541440,3.48974,-0.06436
295570564,3.63148,-0.07066
295599680,3.80743,-0.02459
295628812,3.97361,0.00133
295656876,3.70479,-0.09902
295686000,3.26491,0.02417
295714080,2.29228,0.00245
295742164,0.20039,-0.13069
295771248,0.00000,0.82197
295799320,0.00000,0.22769
295827400,0.00000,-0.35285
295856520,0.00000,-0.47365
295885644,0.00000,-0.30035
295914760,0.00000,-0.06334
295943884,0.00000,0.10328
295971964,0.00000,0.16537
296000036,0.00000,0.14699
296028120,0.00000,0.09010
296056204,0.00000,0.03013
296084280,0.00000,-0.01294
296113400,0.00000,-0.03372
296142520,0.00000,-0.03611
296171644,0.00000,-0.02770
296200756,0.00000,-0.01574
296229884,0.00000,-0.00517
296259000,0.00000,0.00176
296287080,0.00000,0.00487
296315164,0.00000,0.00513
296343240,0.00000,0.00382
296371324,0.00000,0.00207
296399404,0.00000,0.00058
296427484,0.00000,-0.00035
296456600,0.00000,-0.00074
296485716,0.00000,-0.00073
296514848,0.00000,-0.00052
296543960,0.00000,-0.00027
296573088,0.00000,-0.00006
296602200,0.00000,0.00007
296630284,0.00000,0.00011
296658356,0.00000,0.00010
296686436,0.00000,0.00007
296714532,0.00000,0.00003
296742600,0.00000,0.00000
296770720,0.00489,0.00137
296798760,0.00000,-0.00324
296827920,0.05865,0.01766
296855996,0.38612,0.07195
296884076,0.77713,-0.02108
296913196,0.91887,-0.15512
296942316,0.84066,-0.10613
296971444,0.89932,0.10652
296999516,1.09482,0.15347
297027604,1.28055,0.04142
297055676,1.31476,-0.07547
297084796,1.29032,-0.05411
297113920,1.21212,-0.00939
297143032,1.18280,0.04555
297171120,1.29032,0.06556
297199196,1.38807,-0.01742
297228324,1.48583,-0.05199
297257440,1.51515,-0.06175
297286560,1.43206,-0.04169
297315680,1.54448,0.08955
297343760,1.33431,-0.05087
297372880,1.52981,0.13603
297400964,1.49560,-0.04512
297430084,1.11926,-0.13801
297459204,0.88465,0.06175
297487276,1.00196,0.18047
297515360,0.78690,-0.09120
297544480,1.95015,0.32233
297572552,1.00196,-0.73679
297601680,1.60313,0.30035
297629764,1.98436,0.09784
297657832,2.00391,-0.12860
297686952,1.75464,-0.08946
297716076,1.52004,0.10205
297744156,1.32942,0.15752
297772236,1.07527,0.06265
297800316,0.77713,-0.01408
297829444,0.65982,0.01367
297857516,0.94819,0.05470
297885600,1.61779,-0.01361
297914716,2.09677,-0.25058
297943832,0.76246,-0.68355
297972956,0.00489,0.31150
298001036,0.00489,0.70500
298029120,0.68915,0.42092
298057196,2.87879,0.21881
298085272,4.59433,-0.69742
298114392,5.00000,-1.02035
298143512,4.76051,-0.31056
298172636,3.58749,0.23598
298200716,2.76637,0.86642
298228800,2.17009,0.70655
298256876,1.96970,0.27138
298284956,1.88172,-0.23625
298314076,1.87683,-0.44733
298343200,1.59335,-0.48793
298372320,1.51515,-0.13542
298401436,1.16325,-0.04749
298430564,0.20039,-0.04555
298459676,0.16129,0.50306
298487756,0.08309,0.20167
298515836,0.23460,0.01082
298543916,0.18084,-0.21778
298573032,1.08016,0.12167
298601112,1.64712,-0.21524
298630240,1.51515,-0.36915
298659356,0.87488,-0.10723
298688472,1.06549,0.53713
298716552,1.06549,0.23619
298744632,1.19746,0.05013
298772712,1.40274,-0.08531
298801832,1.88172,-0.07345
298830960,1.94526,-0.26593
298860076,1.76931,-0.15448
298889200,1.58847,0.08106
298917276,1.58358,0.21508
298945360,1.43206,0.06624
298973440,1.30499,0.01774
299001516,1.13881,-0.03183
299030644,1.36364,0.07564
299058720,1.80352,-0.00280
299087840,1.90616,-0.23265
299116960,1.73509,-0.18092
299146080,1.79863,0.12376
299174160,1.76442,0.10862
299202236,2.93255,0.42076
299230324,1.42717,-0.83206
299259436,1.32454,0.33602
299287516,1.55425,0.39876
299315600,1.63734,-0.01319
299344720,1.69599,-0.17290
299373840,1.84262,-0.12351
299402956,2.02346,-0.06561
299432084,1.99902,-0.08055
299461204,1.84751,-0.00184
299490324,1.56892,0.06479
299518396,1.52493,0.18789
299546480,1.65200,0.11920
299574560,1.79374,-0.04474
299603680,1.90616,-0.12405
299632804,1.88172,-0.13133
299661920,1.81818,-0.03047
299691048,1.87195,0.08619
299719120,1.92571,0.05921
299747196,2.02835,0.03036
299775276,2.18964,0.00413
299803356,2.13099,-0.09445
299832484,1.87195,-0.07119
299861596,1.81329,0.11375
299889684,1.71554,0.06279
299917760,1.42717,-0.04509
299946880,1.39785,0.06802
299974960,1.35875,-0.00972
300004076,2.62952,0.31633
300032160,1.17302,-0.94410
300061272,1.23656,0.32659
300089364,1.38807,0.34172
300117440,1.47605,0.05847
300145520,1.61779,-0.06193
300174640,1.86217,-0.06902
300203760,2.08700,-0.08360
300232888,2.35582,-0.03222
300261996,2.24829,-0.10854
300291120,0.97263,-0.27651
300320236,0.03421,0.32771
300348280,0.00000,0.61588
300376360,0.00000,0.08180
300404440,0.00000,-0.27945
300433564,0.00000,-0.32471
300462716,0.58162,-0.03034
300491844,2.81525,0.37672
300519912,4.56500,-0.36812
300549032,5.00000,-0.74515
300578156,4.99511,-0.10518
300607280,4.85337,0.47246
300635364,3.11339,0.14595
300663440,0.40078,0.23977
300691520,0.00489,1.20750
300719560,0.00000,0.27302
300747640,0.00000,-0.62961
300776800,0.17107,-0.77086
300805916,1.23167,-0.30264
300835040,0.82111,-0.68871
300864160,1.30499,0.27307
300892244,1.54936,0.31609
300920316,1.52493,0.21617
300948400,1.43695,0.20638
300976480,1.72043,0.26616
301004560,2.39003,0.13605
301032644,2.69795,-0.26696
301061756,2.54643,-0.35019
301090884,2.40958,-0.03919
301119996,2.33138,0.14270
301148076,2.24829,0.12291
301176156,2.09677,0.02749
301204236,1.89638,-0.02411
301233360,1.87683,0.02740
301261440,1.79374,-0.05515
301290564,1.82307,-0.02621
301319676,1.75464,-0.06879
301348796,1.85239,0.02518
301376876,1.88172,-0.01541
301405996,1.96970,0.01492
301434076,2.06256,0.01230
301462164,1.82796,-0.08515
301491288,1.69110,0.06492
301519360,1.64712,0.10746
301547444,1.61290,0.03465
301575520,2.31672,0.18093
301603600,1.33431,-0.59405
301632716,1.76931,0.33164
301660800,1.99413,0.08562
301688884,2.04790,-0.10663
301718004,2.02346,-0.08596
301747120,2.13587,0.04787
301775196,2.29228,0.05356
301803276,2.36070,-0.01507
301832392,2.02346,-0.12035
301861520,1.71065,0.05182
301889600,1.54448,0.15140
301917680,1.55425,0.10787
301945760,1.59824,-0.03659
301974876,1.70088,-0.09604
302003996,1.82307,-0.09772
302033116,1.92571,-0.06536
302062240,2.04790,-0.00064
302091364,2.06256,0.00247
302119440,1.99413,0.02860
302147516,1.91593,0.06730
302175596,1.92082,0.08569
302203676,1.64223,-0.06071
302232796,1.46139,0.02460
302260884,1.41740,0.05828
302288964,1.23167,-0.06024
302318072,2.36070,0.32590
302346156,1.12414,-0.80738
302375276,1.33431,0.29711
302403356,1.52981,0.23186
302431440,1.59824,-0.00828
302460564,1.68622,-0.05483
302489688,1.77419,-0.04290
302518800,1.79374,-0.03443
302547920,1.80352,0.01004
302576000,1.59824,-0.02711
302605120,1.41740,0.05624
302633200,1.39785,0.11069
302661280,1.45650,0.03725
302689368,1.47605,-0.06780
302718480,1.55425,-0.05924
302747600,1.59824,-0.05775
302776720,1.60802,-0.02766
302805840,1.66178,0.03018
302833928,1.65689,0.01586
302862000,1.66178,0.02882
302890088,1.67155,0.02428
302918160,1.67155,0.00600
302946240,1.49560,-0.05302
302975360,1.51515,0.06400
303003444,1.65689,0.05277
303031524,1.68622,-0.06750
303060640,2.40469,0.14111
303088724,1.53959,-0.52743
303117836,1.97458,0.35114
303145916,2.10655,0.09116
303173996,2.15054,-0.04463
303203112,2.06256,-0.07194
303232236,2.00391,0.01381
303260316,1.95015,0.03921
303288404,1.69599,-0.03310
303317516,1.21212,-0.04622
303346636,0.78690,0.07398
303374716,0.41056,0.08464
303402800,0.01466,0.00901
303430840,0.00000,0.07114
303458920,0.00000,-0.07993
303488048,0.00000,-0.13616
303517164,0.00000,-0.09150
303546284,0.00000,-0.01601
303575400,0.00000,0.04008
303603480,0.00000,0.06099
303631560,0.00000,0.05345
303659680,0.00489,0.03346
303687728,0.00000,0.00652
303715840,0.03421,0.00458
303743916,0.35679,0.06609
303771988,2.09189,0.35145
303800076,1.24633,-0.95101
303829200,1.96481,0.26381
303857280,2.48778,0.19008
303885364,2.88856,0.03684
303913440,3.26979,0.00927
303941516,3.83675,0.06781
303969604,4.91691,0.14028
303997672,5.00000,-0.37601
304026804,4.99022,-0.10785
304055916,5.00000,0.15286
304083996,5.00000,0.18352
304112072,5.00000,0.09856
304140156,4.76051,-0.06961
304169280,3.69501,-0.27574
304198400,2.49267,0.01937
304226484,1.67644,0.31351
304254552,1.20235,0.22215
304282640,1.03617,-0.01370
304311752,1.03128,-0.21652
304340876,0.99218,-0.29247
304369996,1.11926,-0.12378
304399116,1.22190,-0.03114
304428236,1.08993,-0.00704
304457352,0.95308,0.12801
304485440,1.27566,0.29737
304513520,1.73998,0.11648
304541596,2.75660,0.06868
304569672,1.98925,-0.69569
304598792,2.38025,0.26139
304626880,2.32649,0.09844
304654956,2.16520,0.05033
304683040,2.10655,0.08892
304711116,2.07234,0.02943
304739196,2.13099,-0.01308
304768324,2.03324,-0.11856
304797444,1.68133,-0.13673
304826564,1.40762,0.03870
304854636,1.36364,0.14292
304882720,1.56403,0.09817
304910796,1.63734,-0.10672
304939920,1.71065,-0.10830
304969040,1.71065,-0.06491
304998160,1.67155,0.00924
305026248,1.83773,0.12172
305054320,1.96970,0.03684
305082404,2.04301,-0.02764
305111516,2.01369,-0.04557
305140636,1.92082,-0.00826
305169756,1.84751,0.04408
305197840,1.78886,0.04198
305225924,1.89638,0.05615
305254000,1.69110,-0.12032
305283128,1.57380,-0.01345
305312240,1.57380,0.05323
305340316,1.79863,0.07042
305368396,2.24340,0.01736
305396480,1.36364,-0.47755
305425608,1.70088,0.35941
305453684,1.68622,0.07994
305481772,1.67155,-0.01394
305510888,1.71554,-0.01476
305540000,2.09677,0.06693
305568076,3.08895,0.11634
305596156,4.33040,-0.08330
305625280,4.91202,-0.42446
305654392,5.00000,-0.25473
305683524,4.99511,0.15887
305711596,4.99511,0.34380
305739672,5.00000,0.26731
305767752,5.00000,0.08960
305795832,5.00000,-0.05443
305824960,5.00000,-0.12172
305854080,4.32551,-0.31207
305883208,1.92082,-0.51059
305912320,0.12708,0.46782
305940364,0.00000,0.97810
305968476,0.22483,0.14919
305996556,0.07820,-0.64003
306025640,0.00000,-0.55284
306054760,0.00000,-0.22148
306083888,0.00000,0.02788
306111960,0.00000,0.16355
306140040,0.00000,0.19160
306168116,0.00000,0.14918
306196200,0.00000,0.07991
306224324,0.07331,0.03734
306252396,0.02444,-0.06595
306281488,0.00000,-0.04171
306310596,0.00000,-0.01736
306339716,0.00000,-0.01707
306368844,0.00000,-0.01560
306397996,0.07331,0.01089
306426076,0.00978,-0.04850
306455160,0.00000,0.01153
306483240,0.00000,0.02396
306511316,0.00000,0.01272
306539400,0.00000,0.00163
306567480,0.00000,-0.00380
306596632,0.07820,0.01759
306624708,0.70381,0.14492
306652796,1.34897,-0.06556
306681928,2.04301,-0.14003
306711040,3.46041,0.09549
306739116,4.17889,-0.29020
